,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Tgt,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
2320,Walter Abercrombie,PIT,RB,28.0,12.0,12.0,0.0,0.0,0.0,0.0,123.0,459.0,,24.0,209.0,8.71,4.0,0.0,0.0,0.0,0.0,459.0,2.0,123.0,209.0,0.0,94.8
2321,Theo Riddick,DET,RB,23.0,14.0,2.0,0.0,0.0,0.0,0.0,20.0,51.0,50.0,34.0,316.0,9.29,0.0,0.0,0.0,0.0,0.0,51.0,0.0,20.0,316.0,4.0,94.7
2322,Johnny Bailey,STL,RB,28.0,12.0,1.0,0.0,0.0,0.0,0.0,36.0,182.0,55.0,38.0,265.0,6.97,1.0,0.0,0.0,0.0,0.0,182.0,2.0,36.0,265.0,0.0,94.7
2323,Ken Grandberry,CHI,RB,22.0,14.0,8.0,0.0,0.0,0.0,0.0,144.0,475.0,,30.0,212.0,7.07,8.0,0.0,0.0,0.0,0.0,475.0,2.0,144.0,212.0,0.0,94.7
2324,Wendell Hayes,KAN,RB,31.0,14.0,14.0,0.0,0.0,0.0,0.0,132.0,537.0,,16.0,150.0,9.38,1.0,0.0,0.0,0.0,0.0,537.0,1.0,132.0,150.0,1.0,94.7
2325,Gaston Green,DEN,RB,26.0,14.0,13.0,0.0,0.0,0.0,0.0,161.0,648.0,13.0,10.0,79.0,7.9,0.0,0.0,0.0,0.0,0.0,648.0,2.0,161.0,79.0,0.0,94.7
2326,Jim Bertelsen,RAM,RB,25.0,13.0,10.0,0.0,0.0,0.0,0.0,116.0,457.0,,14.0,208.0,14.86,2.0,0.0,0.0,0.0,0.0,457.0,3.0,116.0,208.0,0.0,94.5
2327,Chris Ivory,JAX,RB,28.0,11.0,1.0,0.0,0.0,0.0,0.0,117.0,439.0,28.0,20.0,186.0,9.3,5.0,3.0,0.0,0.0,0.0,439.0,3.0,117.0,186.0,0.0,94.5
2328,Aaron Craver,NOR,RB,30.0,16.0,10.0,0.0,1.0,0.0,0.0,45.0,180.0,47.0,33.0,214.0,6.48,2.0,1.0,0.0,0.0,1.0,180.0,2.0,45.0,214.0,2.0,94.4
2329,Derrick Moore,DET,RB,26.0,13.0,3.0,0.0,0.0,0.0,0.0,88.0,405.0,24.0,21.0,169.0,8.05,4.0,0.0,0.0,0.0,0.0,405.0,3.0,88.0,169.0,1.0,94.4
2330,Jerick McKinnon,MIN,RB,22.0,11.0,6.0,0.0,0.0,0.0,0.0,113.0,538.0,41.0,27.0,135.0,5.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,113.0,135.0,0.0,94.3
2331,Larry Kinnebrew,BUF,RB,30.0,15.0,10.0,0.0,0.0,0.0,0.0,131.0,533.0,,5.0,60.0,12.0,3.0,0.0,0.0,0.0,0.0,533.0,6.0,131.0,60.0,0.0,94.3
2332,Joe Dawkins,NYG,RB,27.0,14.0,12.0,0.0,0.0,0.0,0.0,129.0,438.0,,24.0,245.0,10.21,5.0,0.0,0.0,0.0,0.0,438.0,2.0,129.0,245.0,0.0,94.3
2333,Bob Gresham,NOR,RB,24.0,14.0,9.0,0.0,1.0,0.0,0.0,121.0,381.0,,29.0,192.0,6.62,5.0,0.0,0.0,0.0,1.0,381.0,3.0,121.0,192.0,0.0,94.3
2334,T.J. Duckett,ATL,RB,24.0,14.0,0.0,0.0,0.0,0.0,0.0,121.0,380.0,7.0,6.0,63.0,10.5,2.0,2.0,0.0,0.0,0.0,380.0,8.0,121.0,63.0,0.0,94.3
2335,Dexter Carter,SFO,RB,24.0,16.0,15.0,0.0,0.0,0.0,0.0,85.0,379.0,,23.0,253.0,11.0,5.0,0.0,0.0,0.0,0.0,379.0,2.0,85.0,253.0,1.0,94.2
2336,Charles White,CLE,RB,22.0,14.0,7.0,0.0,0.0,0.0,0.0,86.0,279.0,,17.0,153.0,9.0,1.0,0.0,0.0,0.0,0.0,279.0,5.0,86.0,153.0,1.0,94.2
2337,Clarence Davis,OAK,RB,26.0,11.0,8.0,0.0,0.0,0.0,0.0,112.0,486.0,,11.0,126.0,11.45,4.0,0.0,0.0,0.0,0.0,486.0,4.0,112.0,126.0,1.0,94.2
2338,Charcandrick West,KAN,RB,25.0,15.0,2.0,0.0,0.0,0.0,0.0,88.0,293.0,34.0,28.0,188.0,6.71,0.0,0.0,0.0,0.0,0.0,293.0,1.0,88.0,188.0,2.0,94.1
2339,Ron Springs,DAL,RB,23.0,16.0,3.0,1.0,3.0,30.0,0.0,67.0,248.0,,25.0,251.0,10.04,2.0,0.0,30.0,1.0,3.0,248.0,2.0,67.0,251.0,1.0,94.1
2340,Ron Springs,DAL,RB,23.0,16.0,3.0,1.0,3.0,30.0,0.0,67.0,248.0,,25.0,251.0,10.04,2.0,0.0,30.0,1.0,3.0,248.0,2.0,67.0,251.0,1.0,94.1
2341,Travaris Cadet,NOR,RB,27.0,15.0,1.0,0.0,0.0,0.0,0.0,4.0,19.0,54.0,40.0,281.0,7.03,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,281.0,4.0,94.0
2342,Justin Fargas,OAK,RB,26.0,16.0,6.0,0.0,0.0,0.0,0.0,178.0,659.0,21.0,13.0,91.0,7.0,1.0,0.0,0.0,0.0,0.0,659.0,1.0,178.0,91.0,0.0,94.0
2343,Derrick Ward,TAM,RB,29.0,14.0,1.0,0.0,0.0,0.0,0.0,114.0,409.0,24.0,20.0,150.0,7.5,0.0,0.0,0.0,0.0,0.0,409.0,1.0,114.0,150.0,2.0,93.9
2344,Preston Pearson,DAL,RB,31.0,10.0,2.0,0.0,0.0,0.0,0.0,68.0,233.0,,23.0,316.0,13.74,1.0,0.0,0.0,0.0,0.0,233.0,1.0,68.0,316.0,2.0,93.9
2345,Charlie Evans,NYG,RB,24.0,8.0,8.0,0.0,0.0,0.0,0.0,91.0,317.0,,26.0,182.0,7.0,6.0,0.0,0.0,0.0,0.0,317.0,4.0,91.0,182.0,1.0,93.9
2346,Kevin Turner,PHI,RB,27.0,16.0,12.0,0.0,0.0,0.0,0.0,18.0,39.0,56.0,43.0,409.0,9.51,1.0,0.0,0.0,0.0,0.0,39.0,0.0,18.0,409.0,1.0,93.8
2347,Ed Marinaro,MIN,RB,23.0,13.0,7.0,0.0,0.0,0.0,0.0,95.0,302.0,,26.0,196.0,7.54,3.0,0.0,0.0,0.0,0.0,302.0,2.0,95.0,196.0,2.0,93.8
2348,Rudi Johnson,CIN,RB,28.0,11.0,9.0,0.0,0.0,0.0,0.0,170.0,497.0,15.0,13.0,110.0,8.46,3.0,2.0,0.0,0.0,0.0,497.0,3.0,170.0,110.0,1.0,93.7
2349,Barry Word,KAN,RB,28.0,16.0,3.0,0.0,0.0,0.0,0.0,160.0,684.0,,2.0,13.0,6.5,1.0,0.0,0.0,0.0,0.0,684.0,4.0,160.0,13.0,0.0,93.7
2350,Michael Bush,OAK,RB,24.0,15.0,0.0,1.0,2.0,8.0,0.0,95.0,421.0,30.0,19.0,162.0,8.53,1.0,1.0,8.0,0.0,2.0,421.0,3.0,95.0,162.0,0.0,93.62
2351,Chris Thompson,WAS,RB,29.0,11.0,0.0,0.0,0.0,0.0,0.0,37.0,138.0,58.0,42.0,378.0,9.0,1.0,0.0,0.0,0.0,0.0,138.0,0.0,37.0,378.0,0.0,93.6
2352,Frank Pollard,PIT,RB,24.0,14.0,10.0,0.0,0.0,0.0,0.0,123.0,570.0,,19.0,156.0,8.21,5.0,0.0,0.0,0.0,0.0,570.0,2.0,123.0,156.0,0.0,93.6
2353,Javorius Allen,BAL,RB,27.0,14.0,0.0,0.0,0.0,0.0,0.0,41.0,110.0,43.0,35.0,196.0,5.6,1.0,1.0,0.0,0.0,0.0,110.0,3.0,41.0,196.0,2.0,93.6
2354,Jason Brookins,BAL,RB,25.0,12.0,3.0,0.0,0.0,0.0,0.0,151.0,551.0,9.0,6.0,45.0,7.5,3.0,1.0,0.0,0.0,0.0,551.0,5.0,151.0,45.0,0.0,93.6
2355,Cullen Bryant,RAM,RB,24.0,14.0,13.0,0.0,0.0,0.0,0.0,117.0,467.0,,20.0,229.0,11.45,4.0,0.0,0.0,0.0,0.0,467.0,2.0,117.0,229.0,0.0,93.6
2356,Terrell Fletcher,SDG,RB,26.0,15.0,2.0,0.0,0.0,0.0,0.0,48.0,126.0,65.0,45.0,360.0,8.0,1.0,0.0,0.0,0.0,0.0,126.0,0.0,48.0,360.0,0.0,93.6
2357,Anthony Toney,PHI,RB,28.0,15.0,11.0,0.0,0.0,0.0,0.0,132.0,452.0,,17.0,133.0,7.82,3.0,0.0,0.0,0.0,0.0,452.0,1.0,132.0,133.0,3.0,93.5
2358,Earl Ferrell,STL,RB,27.0,11.0,9.0,0.0,0.0,0.0,0.0,46.0,208.0,,25.0,277.0,11.08,2.0,0.0,0.0,0.0,0.0,208.0,2.0,46.0,277.0,2.0,93.5
2359,Damien Williams,MIA,RB,24.0,15.0,0.0,0.0,0.0,0.0,0.0,35.0,115.0,32.0,23.0,249.0,10.83,1.0,1.0,0.0,0.0,0.0,115.0,3.0,35.0,249.0,3.0,93.4
2360,Scott Greene,CAR,RB,25.0,16.0,14.0,0.0,0.0,0.0,0.0,45.0,157.0,57.0,40.0,277.0,6.93,1.0,1.0,0.0,0.0,0.0,157.0,1.0,45.0,277.0,1.0,93.4
2361,Aaron Stecker,NOR,RB,30.0,15.0,4.0,0.0,0.0,0.0,0.0,95.0,363.0,48.0,35.0,281.0,8.03,3.0,3.0,0.0,0.0,0.0,363.0,0.0,95.0,281.0,0.0,93.4
2362,Johnny Hector,NYJ,RB,24.0,13.0,2.0,0.0,0.0,0.0,0.0,124.0,531.0,,20.0,182.0,9.1,2.0,0.0,0.0,0.0,0.0,531.0,1.0,124.0,182.0,0.0,93.3
2363,Michael Haddix,PHI,RB,24.0,16.0,15.0,0.0,0.0,0.0,0.0,67.0,213.0,,43.0,330.0,7.67,2.0,0.0,0.0,0.0,0.0,213.0,0.0,67.0,330.0,0.0,93.3
2364,Tim Spencer,SDG,RB,29.0,16.0,11.0,0.0,0.0,0.0,0.0,134.0,521.0,,18.0,112.0,6.22,3.0,0.0,0.0,0.0,0.0,521.0,3.0,134.0,112.0,0.0,93.3
2365,Benny Malone,MIA,RB,25.0,14.0,8.0,0.0,0.0,0.0,0.0,129.0,615.0,,4.0,58.0,14.5,4.0,0.0,0.0,0.0,0.0,615.0,5.0,129.0,58.0,0.0,93.3
2366,Pete Johnson,2TM,RB,30.0,16.0,0.0,0.0,0.0,0.0,0.0,87.0,205.0,,2.0,7.0,3.5,1.0,0.0,0.0,0.0,0.0,205.0,12.0,87.0,7.0,0.0,93.2
2367,Zach Zenner,DET,RB,25.0,14.0,4.0,0.0,0.0,0.0,0.0,88.0,334.0,23.0,18.0,196.0,10.89,1.0,1.0,0.0,0.0,0.0,334.0,4.0,88.0,196.0,0.0,93.0
2368,Bryce Brown,PHI,RB,21.0,16.0,4.0,0.0,0.0,0.0,0.0,115.0,564.0,19.0,13.0,56.0,4.31,4.0,3.0,0.0,0.0,0.0,564.0,4.0,115.0,56.0,0.0,93.0
2369,Jon Ritchie,OAK,RB,25.0,16.0,14.0,0.0,0.0,0.0,0.0,5.0,12.0,61.0,45.0,408.0,9.07,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,408.0,1.0,93.0
2370,William Henderson,GNB,RB,26.0,16.0,14.0,0.0,0.0,0.0,0.0,31.0,113.0,48.0,41.0,367.0,8.95,1.0,1.0,0.0,0.0,0.0,113.0,0.0,31.0,367.0,1.0,93.0
2371,Roger Vick,NYJ,RB,24.0,16.0,12.0,0.0,0.0,0.0,0.0,128.0,540.0,,19.0,120.0,6.32,5.0,0.0,0.0,0.0,0.0,540.0,3.0,128.0,120.0,0.0,93.0
2372,Rod Bernstine,SDG,RB,25.0,12.0,1.0,0.0,0.0,0.0,0.0,124.0,589.0,,8.0,40.0,5.0,1.0,0.0,0.0,0.0,0.0,589.0,4.0,124.0,40.0,0.0,92.9
2373,Clarence Williams,SDG,RB,25.0,13.0,9.0,0.0,0.0,0.0,0.0,97.0,258.0,,26.0,230.0,8.85,3.0,0.0,0.0,0.0,0.0,258.0,3.0,97.0,230.0,1.0,92.8
2374,Roosevelt Leaks,BAL,RB,23.0,13.0,13.0,0.0,0.0,0.0,0.0,118.0,445.0,,8.0,43.0,5.38,3.0,0.0,0.0,0.0,0.0,445.0,7.0,118.0,43.0,0.0,92.8
2375,Roosevelt Potts,IND,RB,23.0,16.0,15.0,0.0,0.0,0.0,0.0,77.0,336.0,42.0,26.0,251.0,9.65,5.0,2.0,0.0,0.0,0.0,336.0,1.0,77.0,251.0,1.0,92.7
2376,Maurice Morris,DET,RB,32.0,16.0,5.0,0.0,0.0,0.0,0.0,80.0,316.0,35.0,26.0,230.0,8.85,1.0,0.0,0.0,0.0,0.0,316.0,1.0,80.0,230.0,1.0,92.6
2377,Lamar Gordon,STL,RB,22.0,13.0,5.0,0.0,0.0,0.0,0.0,65.0,228.0,38.0,30.0,278.0,9.27,4.0,3.0,0.0,0.0,0.0,228.0,1.0,65.0,278.0,2.0,92.6
2378,Rocky Bleier,PIT,RB,31.0,13.0,13.0,0.0,0.0,0.0,0.0,135.0,465.0,,18.0,161.0,8.94,6.0,0.0,0.0,0.0,0.0,465.0,4.0,135.0,161.0,0.0,92.6
2379,David Lang,RAM,RB,24.0,16.0,11.0,0.0,0.0,0.0,0.0,33.0,203.0,26.0,18.0,283.0,15.72,5.0,0.0,0.0,0.0,0.0,203.0,5.0,33.0,283.0,1.0,92.6
2380,Gus Edwards,BAL,RB,24.0,16.0,1.0,0.0,0.0,0.0,0.0,133.0,711.0,7.0,7.0,45.0,6.43,2.0,1.0,0.0,0.0,0.0,711.0,2.0,133.0,45.0,0.0,92.6
2381,Tom Sullivan,PHI,RB,27.0,14.0,13.0,0.0,0.0,0.0,0.0,125.0,363.0,,26.0,223.0,8.58,2.0,0.0,0.0,0.0,0.0,363.0,0.0,125.0,223.0,2.0,92.6
2382,Mike Guman,RAM,RB,24.0,9.0,9.0,0.0,1.0,0.0,1.0,69.0,266.0,,31.0,310.0,10.0,3.0,0.0,0.0,0.0,1.0,266.0,2.0,69.0,310.0,0.0,92.6
2383,Chris Thompson,WAS,RB,25.0,13.0,0.0,0.0,0.0,0.0,0.0,35.0,216.0,48.0,35.0,240.0,6.86,2.0,0.0,0.0,0.0,0.0,216.0,0.0,35.0,240.0,2.0,92.6
2384,Correll Buckhalter,PHI,RB,23.0,15.0,6.0,0.0,0.0,0.0,0.0,129.0,586.0,21.0,13.0,130.0,10.0,2.0,2.0,0.0,0.0,0.0,586.0,2.0,129.0,130.0,0.0,92.6
2385,Louis Carter,TAM,RB,23.0,14.0,8.0,2.0,5.0,24.0,0.0,171.0,521.0,,20.0,135.0,6.75,2.0,0.0,24.0,1.0,5.0,521.0,1.0,171.0,135.0,0.0,92.56
2386,Gerald Riggs,WAS,RB,30.0,10.0,0.0,0.0,0.0,0.0,0.0,123.0,475.0,,7.0,60.0,8.57,2.0,0.0,0.0,0.0,0.0,475.0,6.0,123.0,60.0,0.0,92.5
2387,Lamar Smith,SEA,RB,27.0,12.0,2.0,0.0,0.0,0.0,0.0,91.0,392.0,28.0,23.0,183.0,7.96,0.0,0.0,0.0,0.0,0.0,392.0,2.0,91.0,183.0,0.0,92.5
2388,Marcel Reece,OAK,RB,25.0,16.0,10.0,0.0,0.0,0.0,0.0,30.0,122.0,43.0,25.0,333.0,13.32,1.0,1.0,0.0,0.0,0.0,122.0,1.0,30.0,333.0,3.0,92.5
2389,Mike Pruitt,CLE,RB,30.0,10.0,7.0,0.0,0.0,0.0,0.0,163.0,506.0,,5.0,29.0,5.8,1.0,0.0,0.0,0.0,0.0,506.0,6.0,163.0,29.0,0.0,92.5
2390,Moses Denson,WAS,RB,30.0,13.0,8.0,0.0,0.0,0.0,0.0,103.0,391.0,,26.0,174.0,6.69,1.0,0.0,0.0,0.0,0.0,391.0,0.0,103.0,174.0,2.0,92.5
2391,Craig Heyward,NOR,RB,26.0,16.0,13.0,0.0,0.0,0.0,0.0,104.0,416.0,25.0,19.0,159.0,8.37,1.0,0.0,0.0,0.0,0.0,416.0,3.0,104.0,159.0,0.0,92.5
2392,William Howard,TAM,RB,25.0,16.0,12.0,0.0,0.0,0.0,0.0,108.0,357.0,,30.0,188.0,6.27,2.0,0.0,0.0,0.0,0.0,357.0,1.0,108.0,188.0,1.0,92.5
2393,Rod Smith,DAL,RB,25.0,15.0,1.0,0.0,0.0,0.0,0.0,55.0,232.0,23.0,19.0,202.0,10.63,0.0,0.0,0.0,0.0,0.0,232.0,4.0,55.0,202.0,1.0,92.4
2394,Stanley Wilson,CIN,RB,25.0,10.0,3.0,0.0,0.0,0.0,0.0,68.0,379.0,,4.0,45.0,11.25,1.0,0.0,0.0,0.0,0.0,379.0,8.0,68.0,45.0,0.0,92.4
2395,Curtis Dickey,IND,RB,28.0,10.0,9.0,1.0,1.0,63.0,0.0,131.0,523.0,,14.0,135.0,9.64,6.0,0.0,63.0,1.0,1.0,523.0,3.0,131.0,135.0,0.0,92.32
2396,Kevin Faulk,NWE,RB,28.0,11.0,1.0,0.0,0.0,0.0,0.0,54.0,255.0,30.0,26.0,248.0,9.54,2.0,1.0,0.0,0.0,0.0,255.0,2.0,54.0,248.0,1.0,92.3
2397,James Starks,GNB,RB,27.0,13.0,1.0,0.0,0.0,0.0,0.0,89.0,493.0,13.0,10.0,89.0,8.9,1.0,0.0,0.0,0.0,0.0,493.0,3.0,89.0,89.0,1.0,92.2
2398,Joe Cribbs,BUF,RB,24.0,7.0,6.0,0.0,1.0,0.0,1.0,134.0,633.0,,13.0,99.0,7.62,5.0,0.0,0.0,0.0,1.0,633.0,3.0,134.0,99.0,0.0,92.2
2399,Robb Riddick,BUF,RB,30.0,6.0,1.0,1.0,1.0,35.0,0.0,59.0,221.0,,15.0,96.0,6.4,2.0,0.0,35.0,0.0,1.0,221.0,5.0,59.0,96.0,3.0,92.1
2400,Artose Pinner,DET,RB,27.0,16.0,2.0,0.0,0.0,0.0,0.0,106.0,349.0,25.0,21.0,181.0,8.62,0.0,0.0,0.0,0.0,0.0,349.0,3.0,106.0,181.0,0.0,92.0
2401,Jim Harrison,CHI,RB,25.0,13.0,11.0,0.0,0.0,0.0,0.0,100.0,370.0,,21.0,200.0,9.52,2.0,0.0,0.0,0.0,0.0,370.0,1.0,100.0,200.0,2.0,92.0
2402,Jamaal Charles,KAN,RB,22.0,16.0,2.0,0.0,0.0,0.0,0.0,67.0,357.0,39.0,27.0,272.0,10.07,2.0,2.0,0.0,0.0,0.0,357.0,0.0,67.0,272.0,1.0,91.9
2403,Ed Podolak,KAN,RB,29.0,10.0,4.0,0.0,0.0,0.0,0.0,88.0,371.0,,13.0,156.0,12.0,2.0,0.0,0.0,0.0,0.0,371.0,5.0,88.0,156.0,0.0,91.7
2404,Boyce Green,CLE,RB,24.0,16.0,10.0,0.0,0.0,0.0,0.0,202.0,673.0,,12.0,124.0,10.33,3.0,0.0,0.0,0.0,0.0,673.0,0.0,202.0,124.0,1.0,91.7
2405,Chris Thompson,WAS,RB,28.0,10.0,0.0,0.0,0.0,0.0,0.0,43.0,178.0,55.0,41.0,268.0,6.54,1.0,0.0,0.0,0.0,0.0,178.0,0.0,43.0,268.0,1.0,91.6
2406,Roger Craig,RAI,RB,31.0,15.0,13.0,0.0,0.0,0.0,0.0,162.0,590.0,,17.0,136.0,8.0,2.0,0.0,0.0,0.0,0.0,590.0,1.0,162.0,136.0,0.0,91.6
2407,Po James,PHI,RB,25.0,11.0,5.0,0.0,0.0,0.0,0.0,67.0,276.0,,33.0,230.0,6.97,2.0,0.0,0.0,0.0,0.0,276.0,2.0,67.0,230.0,0.0,91.6
2408,Andre Brown,NYG,RB,27.0,8.0,8.0,0.0,0.0,0.0,0.0,139.0,492.0,29.0,20.0,103.0,5.15,3.0,3.0,0.0,0.0,0.0,492.0,3.0,139.0,103.0,0.0,91.5
2409,Roland Harper,CHI,RB,22.0,13.0,10.0,0.0,0.0,0.0,0.0,100.0,453.0,,27.0,191.0,7.07,3.0,0.0,0.0,0.0,0.0,453.0,1.0,100.0,191.0,0.0,91.4
2410,Marcus Pollard,IND,RB,27.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,34.0,374.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,4.0,91.4
2411,Devontae Booker,DEN,RB,25.0,13.0,0.0,0.0,0.0,0.0,0.0,79.0,299.0,38.0,30.0,275.0,9.17,2.0,1.0,0.0,0.0,0.0,299.0,1.0,79.0,275.0,0.0,91.4
2412,Harvey Williams,KAN,RB,24.0,14.0,1.0,0.0,1.0,0.0,0.0,97.0,447.0,,16.0,147.0,9.19,1.0,0.0,0.0,0.0,1.0,447.0,1.0,97.0,147.0,2.0,91.4
2413,Steve Owens,DET,RB,27.0,11.0,8.0,0.0,0.0,0.0,0.0,97.0,374.0,,24.0,158.0,6.58,2.0,0.0,0.0,0.0,0.0,374.0,3.0,97.0,158.0,0.0,91.2
2414,J.R. Redmond,NWE,RB,23.0,12.0,5.0,0.0,0.0,0.0,0.0,125.0,406.0,29.0,20.0,126.0,6.3,2.0,0.0,0.0,0.0,0.0,406.0,1.0,125.0,126.0,2.0,91.2
2415,Sam Cunningham,NWE,RB,23.0,14.0,10.0,0.0,0.0,0.0,0.0,155.0,516.0,,15.0,144.0,9.6,10.0,0.0,0.0,0.0,0.0,516.0,4.0,155.0,144.0,1.0,91.0
2416,Roger Craig,SFO,RB,30.0,11.0,11.0,0.0,0.0,0.0,0.0,141.0,439.0,,25.0,201.0,8.04,2.0,0.0,0.0,0.0,0.0,439.0,1.0,141.0,201.0,0.0,91.0
2417,Mark Ingram,NOR,RB,22.0,10.0,4.0,0.0,0.0,0.0,0.0,122.0,474.0,13.0,11.0,46.0,4.18,1.0,1.0,0.0,0.0,0.0,474.0,5.0,122.0,46.0,0.0,91.0
2418,Jason Snelling,ATL,RB,30.0,14.0,1.0,0.0,0.0,0.0,0.0,44.0,164.0,34.0,29.0,216.0,7.45,0.0,0.0,0.0,0.0,0.0,164.0,1.0,44.0,216.0,3.0,91.0
2419,Ron Johnson,NYG,RB,27.0,11.0,6.0,0.0,0.0,0.0,0.0,97.0,218.0,,24.0,171.0,7.13,4.0,0.0,0.0,0.0,0.0,218.0,4.0,97.0,171.0,2.0,90.9
2420,Leonard Weaver,SEA,RB,25.0,16.0,4.0,0.0,0.0,0.0,0.0,33.0,146.0,52.0,39.0,313.0,8.03,0.0,0.0,0.0,0.0,0.0,146.0,1.0,33.0,313.0,0.0,90.9
2421,Rodney Carter,PIT,RB,25.0,15.0,0.0,1.0,1.0,15.0,0.0,11.0,16.0,,38.0,267.0,7.03,0.0,0.0,15.0,0.0,1.0,16.0,1.0,11.0,267.0,3.0,90.9
2422,Fred Lane,CAR,RB,24.0,15.0,5.0,0.0,0.0,0.0,0.0,115.0,475.0,30.0,23.0,163.0,7.09,1.0,1.0,0.0,0.0,0.0,475.0,1.0,115.0,163.0,0.0,90.8
2423,Haskel Stanback,ATL,RB,24.0,14.0,7.0,0.0,0.0,0.0,0.0,95.0,324.0,,21.0,174.0,8.29,2.0,0.0,0.0,0.0,0.0,324.0,3.0,95.0,174.0,1.0,90.8
2424,Earl Campbell,HOU,RB,27.0,9.0,9.0,0.0,1.0,0.0,1.0,157.0,538.0,,18.0,130.0,7.22,2.0,0.0,0.0,0.0,1.0,538.0,2.0,157.0,130.0,0.0,90.8
2425,Jacquizz Rodgers,TAM,RB,26.0,10.0,5.0,0.0,0.0,0.0,0.0,129.0,560.0,16.0,13.0,98.0,7.54,0.0,0.0,0.0,0.0,0.0,560.0,2.0,129.0,98.0,0.0,90.8
2426,Jeff Smith,TAM,RB,25.0,12.0,8.0,0.0,0.0,0.0,0.0,100.0,309.0,,20.0,197.0,9.85,2.0,0.0,0.0,0.0,0.0,309.0,2.0,100.0,197.0,2.0,90.6
2427,James Brooks,SDG,RB,24.0,9.0,0.0,0.0,0.0,0.0,0.0,87.0,430.0,,13.0,66.0,5.08,4.0,0.0,0.0,0.0,0.0,430.0,6.0,87.0,66.0,0.0,90.6
2428,Robert Newhouse,DAL,RB,30.0,16.0,10.0,0.0,0.0,0.0,0.0,118.0,451.0,,8.0,75.0,9.38,3.0,0.0,0.0,0.0,0.0,451.0,6.0,118.0,75.0,0.0,90.6
2429,Ryan Moats,HOU,RB,27.0,14.0,2.0,0.0,0.0,0.0,0.0,101.0,390.0,15.0,13.0,106.0,8.15,3.0,1.0,0.0,0.0,0.0,390.0,4.0,101.0,106.0,1.0,90.6
2430,Jim Otis,STL,RB,28.0,14.0,11.0,0.0,0.0,0.0,0.0,233.0,891.0,,2.0,15.0,7.5,7.0,0.0,0.0,0.0,0.0,891.0,2.0,233.0,15.0,0.0,90.6
2431,Rod Bernstine,SDG,RB,27.0,9.0,1.0,0.0,0.0,0.0,0.0,106.0,499.0,25.0,12.0,86.0,7.17,2.0,0.0,0.0,0.0,0.0,499.0,4.0,106.0,86.0,0.0,90.5
2432,Lenvil Elliott,CIN,RB,24.0,14.0,5.0,0.0,0.0,0.0,0.0,71.0,308.0,,20.0,196.0,9.8,2.0,0.0,0.0,0.0,0.0,308.0,1.0,71.0,196.0,3.0,90.4
2433,Corey Clement,PHI,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,74.0,321.0,15.0,10.0,123.0,12.3,0.0,0.0,0.0,0.0,0.0,321.0,4.0,74.0,123.0,2.0,90.4
2434,Pete Johnson,CIN,RB,23.0,14.0,9.0,0.0,0.0,0.0,0.0,153.0,585.0,,5.0,49.0,9.8,1.0,0.0,0.0,0.0,0.0,585.0,4.0,153.0,49.0,0.0,90.4
2435,Thomas Jones,ARI,RB,24.0,9.0,9.0,0.0,0.0,0.0,0.0,138.0,511.0,30.0,20.0,113.0,5.65,3.0,2.0,0.0,0.0,0.0,511.0,2.0,138.0,113.0,0.0,90.4
2436,Isaac Redman,PIT,RB,28.0,14.0,5.0,0.0,0.0,0.0,0.0,110.0,410.0,23.0,19.0,244.0,12.84,3.0,3.0,0.0,0.0,0.0,410.0,2.0,110.0,244.0,0.0,90.4
2437,Gerald Riggs,WAS,RB,31.0,16.0,0.0,0.0,0.0,0.0,0.0,78.0,248.0,,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,248.0,11.0,78.0,5.0,0.0,90.3
2438,Donny Anderson,STL,RB,31.0,14.0,1.0,0.0,0.0,0.0,0.0,90.0,316.0,,15.0,116.0,7.73,2.0,0.0,0.0,0.0,0.0,316.0,3.0,90.0,116.0,3.0,90.2
2439,Willard Harrell,GNB,RB,24.0,13.0,4.0,1.0,4.0,40.0,1.0,130.0,435.0,,17.0,201.0,11.82,9.0,0.0,40.0,1.0,4.0,435.0,3.0,130.0,201.0,1.0,90.2
2440,Paul Ott Carruth,GNB,RB,25.0,16.0,12.0,0.0,0.0,0.0,0.0,81.0,308.0,,24.0,134.0,5.58,1.0,0.0,0.0,0.0,0.0,308.0,2.0,81.0,134.0,2.0,90.2
2441,Herman Hunter,PHI,RB,24.0,16.0,5.0,1.0,2.0,38.0,0.0,27.0,121.0,,28.0,405.0,14.46,4.0,0.0,38.0,1.0,2.0,121.0,1.0,27.0,405.0,1.0,90.12
2442,Charlie Garner,PHI,RB,26.0,10.0,3.0,0.0,0.0,0.0,0.0,96.0,381.0,25.0,19.0,110.0,5.79,1.0,1.0,0.0,0.0,0.0,381.0,4.0,96.0,110.0,0.0,90.1
